cond_dummy,grade_dummy,bed_dummy,bath_dummy,floor_dummy,zip_dummy,is_renovated,price,sqft_living,sqft_lot,sqft_basement,yr_built
4.0,3.0,2.0,6.0,1.0,1.0,0.0,-0.8364507768176601,-0.4033703036718431,-0.2511938786570572,-0.649582582956766,-1.0212873914801852
2.0,5.0,2.0,5.0,2.0,53.0,0.0,1.0798419667516426,0.4026227660097875,-0.2996321320345003,0.9419578659760731,-1.9063799064425315
4.0,5.0,2.0,2.0,1.0,48.0,0.0,0.3449001474850066,-0.7410160490790128,-0.3264349541925071,-0.649582582956766,-2.110632025279996
2.0,4.0,2.0,5.0,0.0,49.0,0.0,-0.2784393955226217,-0.6103144702117212,-0.21055500506072788,1.0101667423589091,-0.7829932528364765
2.0,5.0,3.0,8.0,2.0,28.0,0.0,0.4864444978622846,0.5333243448770789,-0.1914066825640617,-0.649582582956766,1.1574018761194367
2.0,5.0,2.0,8.0,2.0,15.0,0.0,0.1094465646458806,0.2610293889035551,-0.26850705296993194,-0.649582582956766,1.0893178365069485
2.0,4.0,1.0,4.0,4.0,57.0,0.0,-0.708516460130505,-0.9697438120967727,-0.334065307167219,-0.649582582956766,1.1574018761194367
3.0,4.0,3.0,5.0,1.0,51.0,0.0,0.4007012856145104,0.2719211871424961,-0.2438774326085202,1.214793371507417,-1.4297916291551143
3.0,5.0,2.0,2.0,1.0,51.0,0.0,-0.014404741934237688,-1.0786617944861823,-0.29217080586619026,-0.649582582956766,-1.4297916291551143
2.0,4.0,3.0,9.0,0.0,32.0,0.0,-0.5928311737644604,-0.022157365308909723,-0.2038180794912829,1.123848202996969,0.3403934007695785
2.0,5.0,2.0,8.0,1.0,49.0,1.0,0.4238383428877193,0.2392457924256732,-0.29072200466846015,1.146584495124581,-1.3957496093488702
0.0,2.0,3.0,2.0,0.0,28.0,0.0,0.026425359136130977,-0.4578292948665479,0.47685286988894743,1.0101667423589091,-1.2936235499301378
3.0,5.0,3.0,6.0,2.0,45.0,0.0,0.27140596555834295,0.3045965818593189,-0.21973074597968517,-0.649582582956766,-2.2808421243112167
1.0,4.0,3.0,2.0,0.0,0.0,0.0,-0.8173967296514881,-0.93706841737995,-0.16962637122485252,0.10071505725442956,-0.06811083690535058
2.0,5.0,3.0,8.0,2.0,31.0,0.0,0.17613572972748273,0.5877833360717838,-0.1822309416451044,-0.649582582956766,0.85102369786324
2.0,6.0,3.0,8.0,2.0,37.0,0.0,0.2305758644879743,0.5333243448770789,-0.231321155561526,-0.649582582956766,0.9871917770882163
2.0,5.0,3.0,7.0,0.0,63.0,0.0,0.6388768751916609,2.3304710543023366,0.2194008970523085,3.033696741716376,0.4425194601883108
2.0,6.0,4.0,9.0,2.0,29.0,0.0,0.8756642413324189,1.6497336643685268,-0.2284476998526946,-0.649582582956766,1.4637800543756336
2.0,4.0,2.0,2.0,2.0,53.0,0.0,0.39389626876944894,-0.5558554790170165,-0.30955642023895147,-0.649582582956766,-1.668085767798823
3.0,3.0,2.0,2.0,0.0,32.0,0.0,-0.6295782647277922,-0.8717176279463041,-0.13145045966466434,0.16892393363726552,-0.40853103496779153
2.0,5.0,2.0,8.0,2.0,11.0,0.0,-0.14233905862139284,1.1759404409745953,-0.036143487540652525,-0.649582582956766,1.0893178365069485
2.0,3.0,2.0,2.0,0.0,13.0,0.0,-0.8977231484905933,-1.1875797768755918,-0.15868792218199024,-0.649582582956766,-0.17023689632408287
3.0,6.0,3.0,8.0,2.0,6.0,0.0,0.6660969425719067,0.22835399418673225,-0.04065891794024468,-0.649582582956766,0.3403934007695785
3.0,4.0,2.0,5.0,0.0,49.0,0.0,-0.2457753146663268,-0.904393022663127,-0.22062417338495208,-0.649582582956766,-0.612783153805256
4.0,6.0,2.0,8.0,0.0,35.0,0.0,2.204030749555793,0.7326442526496985,1.205044498554725,0.6873113941468189,-0.612783153805256
2.0,4.0,2.0,2.0,0.0,61.0,0.0,-0.850060810507783,-0.9697438120967727,-0.14248549545404196,-0.649582582956766,-0.5446991141927678
3.0,5.0,4.0,8.0,0.0,31.0,0.0,-0.5315860221589074,1.1650486427356543,-0.14405503008491624,2.783597528312644,-0.17023689632408287
3.0,4.0,2.0,5.0,0.0,51.0,0.0,0.16252569603735986,-0.7301242508400718,-0.2660923843070484,0.28260539427532544,-0.7149092132239884
2.0,4.0,1.0,5.0,0.0,51.0,0.0,0.12169559496699119,-0.10929175122043736,-0.15815669507615587,1.6013103376768207,0.3403934007695785
2.0,5.0,4.0,7.0,1.0,43.0,0.0,1.0335678522052247,0.7075931167001343,-0.21973074597968517,0.7145949446999532,-1.4978756687676025
2.0,6.0,3.0,8.0,2.0,43.0,0.0,0.9382976163743645,0.8165110990895438,-0.2438774326085202,-0.649582582956766,0.8169816780569958
2.0,4.0,3.0,8.0,2.0,26.0,0.0,-0.6744913759051978,0.1847868012309684,-0.25607150935608186,-0.649582582956766,1.259527935538169
2.0,5.0,2.0,8.0,2.0,26.0,0.0,-0.6513543186319889,0.3699473712929646,-0.24991410426572896,-0.649582582956766,1.0893178365069485
3.0,5.0,4.0,11.0,2.0,7.0,0.0,1.1179500610839865,1.2739666251250639,-0.018299086121943444,-0.649582582956766,-0.10215285671159467
2.0,5.0,3.0,10.0,2.0,33.0,0.0,-0.3002154494268183,-0.25088512832666976,-0.12372351994343714,-0.649582582956766,0.6808135988320194
3.0,5.0,2.0,7.0,0.0,63.0,0.0,0.29862603293858875,0.07586881884155887,0.14814402481061634,0.6236497761895052,-0.40853103496779153
2.0,4.0,2.0,5.0,0.0,61.0,0.0,-0.6840183994882838,-0.8935012244241861,-0.16177869807048112,-0.649582582956766,-0.578741133999012
4.0,5.0,2.0,5.0,2.0,63.0,0.0,-0.09606494407497501,0.4777761738584801,-0.15477615894811897,-0.649582582956766,0.06805724231962579
2.0,5.0,2.0,5.0,4.0,49.0,0.0,0.0237033523981064,-0.5885308737338394,-0.33940172491219156,-0.649582582956766,1.4637800543756336
2.0,4.0,2.0,7.0,0.0,54.0,0.0,-0.31382548311694125,-0.4578292948665479,-0.21973074597968517,0.6009134840618933,0.27230936115709037
4.0,4.0,2.0,9.0,1.0,59.0,0.0,-0.6061009566123302,0.7511603096558981,-0.27263613638346273,1.6240466298044327,-1.5659597083800907
2.0,7.0,3.0,8.0,2.0,3.0,0.0,1.1832782227965764,0.6967013184611933,-0.09781412519069717,-0.649582582956766,0.6127295592195313
2.0,4.0,3.0,8.0,2.0,0.0,0.0,-0.689462412964333,0.17389500299202745,-0.2523770663018701,-0.649582582956766,1.1574018761194367
3.0,4.0,2.0,2.0,0.0,26.0,0.0,-0.9153889722203729,-1.1766879786366509,-0.0731603581426566,-0.649582582956766,-0.10215285671159467
2.0,5.0,4.0,7.0,0.0,3.0,0.0,2.1495906147953017,1.2195076339303592,0.12213804331136104,2.988224157461152,-0.20427891613032695
3.0,8.0,4.0,11.0,0.0,4.0,0.0,1.360208660768174,2.929519957444089,0.8449932542321661,3.215587078737272,0.06805724231962579
3.0,4.0,2.0,6.0,0.0,22.0,0.0,-0.586026156919399,-0.8935012244241861,-0.22909966039167318,-0.649582582956766,0.034015222513381696
4.0,4.0,3.0,6.0,1.0,55.0,0.0,0.08358750063464711,0.7293767131780161,-0.1760976832413803,0.4872320234238333,-1.8723378866362874
2.0,5.0,3.0,8.0,2.0,23.0,0.0,-0.49075592108853877,0.32638017833720084,-0.2438774326085202,-0.649582582956766,1.1574018761194367
4.0,4.0,2.0,5.0,0.0,26.0,0.0,-0.5206979952068091,-0.3162359177603155,0.8554970629157094,0.9419578659760731,-0.20427891613032695
3.0,7.0,3.0,14.0,2.0,38.0,0.0,0.7953922626280742,1.470018993426001,0.4829861282926715,1.7149917983148808,0.510603499800799
2.0,4.0,3.0,5.0,0.0,7.0,0.0,-0.43631578632804724,-0.34891131247713836,-0.18834005336219967,1.3512111242730889,-0.5106570943865237
2.0,4.0,2.0,2.0,0.0,50.0,0.0,-0.16411511252558947,-1.1331207856808871,-0.2424286314107901,-0.649582582956766,-1.0212873914801852
3.0,4.0,2.0,2.0,0.0,57.0,0.0,-0.3546555841873099,-0.7301242508400718,-0.2424286314107901,0.4872320234238333,-0.5106570943865237
2.0,7.0,3.0,8.0,2.0,8.0,0.0,0.4891665046003092,1.491802589903883,0.5936020997393647,-0.649582582956766,1.0552758167007044
2.0,5.0,2.0,8.0,2.0,23.0,0.0,-0.40909571894780145,0.29370478362037794,-0.2414627639456367,-0.649582582956766,1.0893178365069485
2.0,4.0,3.0,8.0,2.0,23.0,0.0,-0.49075592108853877,-0.196426137131965,-0.22241102819548586,-0.649582582956766,0.7148556186382635
2.0,4.0,1.0,2.0,0.0,52.0,0.0,-0.5043659547786616,-0.06572455826467354,-0.20234513160692397,1.646782921932045,-0.7829932528364765
2.0,5.0,2.0,4.0,0.0,33.0,0.0,-0.501643948040637,-0.436045698388666,-0.1542449318422846,-0.649582582956766,-0.23832093593657105
2.0,3.0,2.0,2.0,0.0,55.0,0.0,-0.6132462242996447,-1.2202551715924148,-0.20442174665700377,-0.649582582956766,-0.6468251736115002
2.0,6.0,2.0,4.0,2.0,53.0,0.0,1.0880079869657162,0.06497702060261791,-0.2776827938888892,-0.10391157189407832,-1.5659597083800907
4.0,4.0,4.0,7.0,1.0,40.0,0.0,-0.6404662916798906,0.6313505290275475,-0.16177869807048112,-0.649582582956766,-0.3404469953553033
2.0,6.0,2.0,11.0,2.0,31.0,0.0,-0.21583324054805644,0.7511603096558981,-0.21301796709686904,1.146584495124581,1.1914438959256808
3.0,4.0,1.0,7.0,2.0,31.0,0.0,-0.8854468981021025,-0.5122882860612527,-0.31535162502987185,-0.649582582956766,0.27230936115709037
2.0,4.0,1.0,5.0,2.0,58.0,0.0,-0.5588060895391532,-1.144012583919828,-0.33887049780635714,-0.04707084157504835,1.1914438959256808
2.0,4.0,3.0,8.0,2.0,13.0,0.0,-0.807869706068402,-0.10929175122043736,-0.18585294463942964,-0.649582582956766,0.5786875394132872
3.0,7.0,4.0,9.0,2.0,69.0,0.0,1.5235290650496487,1.5680451775764697,-0.21120696559970642,-0.649582582956766,1.0212337968944605
2.0,4.0,2.0,2.0,0.0,13.0,0.0,-1.0542113158596262,-0.9588520138578318,-0.11107065614992759,-0.649582582956766,-0.3064049755490592
2.0,5.0,2.0,4.0,0.0,51.0,0.0,-0.3002154494268183,-0.5449636807780756,-0.2438774326085202,0.009769888743981617,-1.0893714310926734
2.0,5.0,2.0,4.0,0.0,51.0,0.0,0.4347263698398176,-0.5449636807780756,-0.2438774326085202,0.009769888743981617,-1.0893714310926734
2.0,4.0,3.0,8.0,0.0,25.0,1.0,0.9927377511348561,1.3284256163197687,-0.11710732780713634,1.419420000655925,-0.8510772924489647
2.0,4.0,2.0,5.0,0.0,20.0,0.0,-0.7969816791163038,-0.13107534769831927,0.014033327274066646,-0.649582582956766,-0.13619487651783876
3.0,4.0,3.0,4.0,0.0,13.0,0.0,-0.9289990059104958,-1.0024192068135958,-0.21007207132815117,-0.649582582956766,0.13614128193211397
4.0,4.0,2.0,5.0,0.0,23.0,0.0,-0.6159682310376693,-0.2944523212824336,0.6447206353326085,0.7145949446999532,0.3063513809633344
2.0,6.0,2.0,8.0,2.0,27.0,0.0,-0.279800398891634,0.2610293889035551,0.5251220964599886,-0.649582582956766,0.7148556186382635
4.0,6.0,2.0,8.0,1.0,41.0,0.0,0.8452866461360646,-0.011265567069968768,-0.0448845881002908,1.1693207872521931,-2.076590005473752
3.0,4.0,2.0,6.0,1.0,51.0,0.0,0.04003539282625387,-0.10929175122043736,-0.2806286896576071,0.5781771919342813,-1.4297916291551143
3.0,5.0,2.0,7.0,2.0,39.0,0.0,0.4345902695029164,0.11943601179732269,2.233403588703551,-0.649582582956766,0.40847744038206674
2.0,5.0,2.0,8.0,2.0,3.0,1.0,1.4963089976694028,0.9145372832400124,-0.16870879713295678,-0.649582582956766,-0.7149092132239884
2.0,4.0,2.0,2.0,0.0,32.0,0.0,-0.6812963927502592,-0.9479602156188909,0.4544205980107597,-0.649582582956766,-0.578741133999012
3.0,5.0,2.0,8.0,0.0,32.0,0.0,-0.4499258200181701,0.282812985381437,-0.12302326603120092,1.3512111242730889,0.23826734135084626
3.0,4.0,2.0,2.0,1.0,51.0,0.0,-0.218555247286081,-0.44693749662760696,-0.267903385804211,0.4872320234238333,-1.0893714310926734
3.0,5.0,1.0,5.0,0.0,68.0,0.0,-0.9575800766597539,-0.915284820902068,-0.3044131759870096,-0.649582582956766,0.4765614799945549
3.0,7.0,3.0,8.0,2.0,39.0,0.0,0.3802862350793261,1.1541568444967134,0.31238978725995215,-0.649582582956766,0.6808135988320194
3.0,4.0,4.0,5.0,2.0,28.0,0.0,-0.19133517990583523,-0.054832760025732584,-0.06659245937961349,-0.649582582956766,-0.9872453716739411
2.0,5.0,3.0,8.0,2.0,15.0,0.0,0.15640118087680455,0.25013759066461416,-0.13222315363678708,-0.649582582956766,0.4425194601883108
4.0,3.0,2.0,5.0,0.0,42.0,0.0,0.08086549389662252,-0.8935012244241861,-0.28425069265193237,0.6236497761895052,-2.2468001045049726
3.0,4.0,2.0,5.0,0.0,23.0,0.0,-0.7289315106656893,-0.5885308737338394,-0.06036261422937405,-0.649582582956766,0.3063513809633344
2.0,4.0,2.0,5.0,0.0,46.0,0.0,-0.5725522235661773,-0.00037376883102781207,-0.22047929326517907,1.6240466298044327,-2.679729286239592e-05
2.0,6.0,3.0,8.0,2.0,0.0,0.0,-0.16411511252558947,1.252183028647182,0.025865203722195806,0.9646941581036851,1.0212337968944605
2.0,5.0,2.0,12.0,2.0,51.0,0.0,0.544967642729813,2.504739826125392,-0.2112794056595929,-0.649582582956766,-2.417010203536193
2.0,5.0,2.0,12.0,4.0,42.0,0.0,-0.05931785311164322,-0.5340718825391346,-0.33800121708771913,-0.649582582956766,1.3276119751506572
3.0,3.0,1.0,2.0,0.0,66.0,0.0,-0.9115101126186879,-1.3073895575039425,-0.20089633040919386,-0.649582582956766,-0.8851193122552088
2.0,3.0,3.0,6.0,0.0,64.0,0.0,-1.0030375891847643,-0.5558554790170165,-0.13280267411587912,-0.649582582956766,-0.7149092132239884
3.0,4.0,3.0,2.0,1.0,59.0,0.0,-0.014404741934237688,-0.5122882860612527,-0.29260544622550927,-0.649582582956766,-1.5659597083800907
2.0,5.0,2.0,8.0,0.0,65.0,0.0,0.3258461003188345,0.34816377481508276,-0.2082852165176174,1.260265955762641,-0.23832093593657105
2.0,4.0,2.0,6.0,0.0,22.0,0.0,-0.40501270884076457,-0.686557057884308,-0.1441033234581739,-0.649582582956766,0.5446455196070431
2.0,3.0,1.0,2.0,0.0,51.0,0.0,-0.3954856852576786,-1.427199338132293,-0.21973074597968517,-0.649582582956766,-0.612783153805256
4.0,4.0,3.0,5.0,1.0,52.0,0.0,-0.25938534835644966,0.021409827646854097,-0.2583654445858212,0.2143965178924895,-1.6000017281863348
2.0,6.0,2.0,7.0,2.0,28.0,0.0,0.625266841501538,0.9036454850010714,-0.11821807539206276,-0.649582582956766,0.6467715790257753
2.0,5.0,3.0,9.0,1.0,3.0,1.0,2.476231423358251,0.7293767131780161,0.06493454268765086,1.101111910869357,-1.9404219262487756
2.0,5.0,2.0,7.0,0.0,66.0,0.0,-0.25938534835644966,0.021409827646854097,-0.1665838887096193,0.4417594391686094,-0.13619487651783876
2.0,5.0,3.0,7.0,0.0,13.0,0.0,-0.7629565948909965,0.08676061708049983,-0.15185440986602994,1.1693207872521931,0.23826734135084626
4.0,4.0,4.0,12.0,2.0,42.0,0.0,0.7681721952478284,0.2610293889035551,-0.2448433000736736,0.7145949446999532,-1.5319176885738466
2.0,4.0,3.0,8.0,2.0,34.0,0.0,-0.3002154494268183,-0.011265567069968768,-0.26053864638241636,-0.649582582956766,1.1233598563131926
3.0,4.0,2.0,5.0,0.0,40.0,0.0,-0.8936129183161763,-1.1113371892030053,-0.1744557085506195,-0.649582582956766,0.510603499800799
2.0,5.0,3.0,7.0,0.0,15.0,0.0,0.3272071036878468,-0.0766163565036145,-0.1327302340559926,0.6463860683171172,0.510603499800799
2.0,6.0,2.0,12.0,1.0,28.0,0.0,0.6633749358338822,2.036392501850931,2.317554791605041,2.7381249440574202,0.6127295592195313
2.0,5.0,2.0,8.0,2.0,17.0,0.0,-0.23693968079469901,-0.0766163565036145,-0.3093873934325496,0.7600675289551772,1.4637800543756336
2.0,6.0,3.0,12.0,4.0,45.0,0.0,0.36667620138920315,0.06497702060261791,-0.30960471361220915,-0.649582582956766,1.1574018761194367
3.0,4.0,2.0,5.0,0.0,2.0,0.0,-0.9289990059104958,-0.8281504349905404,0.0553000147227457,-0.649582582956766,-0.5106570943865237
2.0,4.0,3.0,5.0,0.0,2.0,0.0,-0.8718368644119796,-0.06572455826467354,-0.17530084258262874,1.646782921932045,-0.10215285671159467
3.0,5.0,3.0,7.0,0.0,16.0,0.0,-0.24033130119027762,0.5551079413549609,-0.12309570609108743,2.1924539329947326,-0.10215285671159467
2.0,3.0,1.0,2.0,0.0,55.0,0.0,-0.4295107694829858,-0.9697438120967727,-0.2573995771206678,-0.649582582956766,0.3403934007695785
2.0,5.0,2.0,7.0,4.0,45.0,0.0,-0.05537094334150758,-0.9915274085746547,-0.3344516541532804,-0.649582582956766,1.4637800543756336
2.0,4.0,1.0,2.0,0.0,53.0,0.0,0.3394561340089574,-1.0568781980083004,-0.28734146854042325,-0.649582582956766,-1.5659597083800907
3.0,5.0,4.0,8.0,0.0,5.0,0.0,-0.03427539112181711,0.8056193008506028,-0.138235678607367,2.2379265172499565,-0.10215285671159467
3.0,4.0,2.0,2.0,0.0,32.0,0.0,-0.9126669654823483,-0.5122882860612527,-0.15745644116391966,0.7145949446999532,-0.3064049755490592
3.0,4.0,2.0,2.0,0.0,57.0,0.0,-0.3274355168070641,-1.1113371892030053,-0.16909514411901813,-0.3767470774254222,-1.634043747992579
3.0,5.0,3.0,7.0,0.0,5.0,0.0,-0.10967497776509791,-0.054832760025732584,-0.15895353573490745,0.8282764053380132,-0.3404469953553033
3.0,6.0,3.0,8.0,2.0,39.0,0.0,1.0376508623122616,1.731422151160584,7.250626283129519,-0.649582582956766,0.7829396582507517
2.0,5.0,3.0,2.0,2.0,47.0,0.0,0.9519076500644874,0.511540748399197,-0.2680241192373552,-0.24032932465975024,-2.2468001045049726
2.0,4.0,1.0,8.0,2.0,15.0,0.0,-0.3002154494268183,0.3699473712929646,1.1079506716201795,-0.649582582956766,1.225485915731925
3.0,5.0,4.0,6.0,0.0,20.0,0.0,-0.7684006083670457,0.19567859946990937,-0.06277728289225755,1.9196184274633887,-0.3744890151615474
2.0,4.0,2.0,2.0,0.0,42.0,0.0,-0.07973290364682754,-0.7083406543621898,-0.2811840634500703,0.3735505627857734,-0.8170352726427206
2.0,5.0,2.0,6.0,2.0,42.0,0.0,-0.022108021002847242,-0.7845832420347766,-0.28999760406959507,-0.649582582956766,0.6467715790257753
2.0,4.0,2.0,2.0,1.0,45.0,0.0,0.05364542651637675,-1.0568781980083004,-0.2438774326085202,-0.649582582956766,-0.8170352726427206
3.0,4.0,2.0,2.0,0.0,2.0,0.0,-0.7004865402533325,-0.904393022663127,-0.16660803539624813,-0.649582582956766,-0.578741133999012
2.0,9.0,3.0,11.0,2.0,5.0,0.0,4.653836813777913,3.376083685240668,0.11470086382967984,3.0791693259715998,1.1914438959256808
2.0,4.0,0.0,2.0,0.0,49.0,0.0,-0.5179759884687846,-1.5034419258048797,-0.2414627639456367,-0.649582582956766,-0.9872453716739411
3.0,4.0,2.0,2.0,0.0,32.0,0.0,-0.8854468981021025,-0.9806356103357138,-0.17942992599615953,-0.649582582956766,-0.13619487651783876
2.0,6.0,4.0,12.0,2.0,31.0,0.0,0.29862603293858875,2.0472843000898715,0.24497223819224478,2.6699160676745843,0.85102369786324
2.0,5.0,3.0,9.0,0.0,13.0,0.0,-0.5996361906095219,0.6095669325496657,-0.18351071603643265,1.6695192140596569,-0.13619487651783876
2.0,4.0,2.0,6.0,1.0,12.0,1.0,-0.798342682485316,-0.8826094261852452,-0.19080301539834083,-0.649582582956766,-1.8723378866362874
3.0,5.0,3.0,5.0,0.0,33.0,0.0,-0.5996361906095219,-0.34891131247713836,-0.09465090924231978,-0.649582582956766,-0.10215285671159467
2.0,4.0,4.0,7.0,0.0,60.0,0.0,-0.7765666285811195,-0.022157365308909723,-0.1561766667725914,1.6922555061872688,-0.3064049755490592
2.0,4.0,2.0,5.0,0.0,22.0,0.0,-0.2784393955226217,-0.32712771599925644,-0.131353872918149,-0.649582582956766,-0.3064049755490592
2.0,7.0,2.0,8.0,2.0,38.0,0.0,0.9791277174447331,1.4373435987091783,0.03629657234585253,-0.649582582956766,0.9871917770882163
2.0,4.0,2.0,9.0,0.0,22.0,0.0,-0.270273375308548,-0.18553433889302404,-0.18882298709477635,1.055639326614133,0.27230936115709037
3.0,4.0,2.0,6.0,0.0,15.0,0.0,-0.3274355168070641,-0.06572455826467354,0.5609799261038086,1.646782921932045,0.13614128193211397
2.0,4.0,2.0,5.0,0.0,22.0,0.0,-0.463535853708293,-0.5449636807780756,-0.19558405935085016,0.25986910214771347,0.17018330173835808
4.0,2.0,1.0,5.0,0.0,68.0,0.0,-0.735872627847652,-0.8063668385126584,-0.1895473876936414,0.8055401132104012,-0.7489512330302325
2.0,6.0,3.0,8.0,2.0,5.0,0.0,0.7262532914822499,0.6531341255054295,-0.25597492260956656,-0.649582582956766,0.9531497572819722
3.0,5.0,2.0,8.0,0.0,22.0,0.0,0.30679205315266245,0.6531341255054295,-0.12918067112155385,1.7832006746977167,0.27230936115709037
4.0,4.0,2.0,6.0,0.0,57.0,0.0,-0.4594528436012561,-0.7736914437958357,-0.16332408601472656,-0.649582582956766,-0.23832093593657105
2.0,4.0,2.0,5.0,0.0,63.0,0.0,-0.6976284331784066,-0.5667472772559574,0.14246955345284013,-0.649582582956766,-0.578741133999012
3.0,4.0,2.0,5.0,0.0,13.0,0.0,-0.7302925140347016,0.08676061708049983,-0.19220352322281326,0.46449573129622135,0.23826734135084626
2.0,4.0,2.0,4.0,1.0,57.0,0.0,-0.6186902377756939,-0.8063668385126584,-0.17356228114535263,-0.649582582956766,-0.5446991141927678
2.0,7.0,3.0,8.0,2.0,21.0,0.0,1.0267628353601632,1.960149914178344,0.48059560631641685,2.3288716857604044,0.4425194601883108
3.0,5.0,3.0,7.0,2.0,5.0,0.0,0.36123218791315403,0.5551079413549609,-0.16684950226253648,-0.649582582956766,0.3063513809633344
2.0,5.0,2.0,8.0,2.0,54.0,0.0,-0.31382548311694125,-1.0459863997693595,-0.33804951046097675,0.032506180871593605,1.259527935538169
2.0,4.0,4.0,9.0,0.0,59.0,0.0,-0.3820117519044569,-0.12018354945937831,-0.23421875795698618,0.8282764053380132,0.510603499800799
2.0,3.0,2.0,2.0,0.0,54.0,0.0,-0.4227057526379243,-0.93706841737995,-0.2487067699342872,-0.649582582956766,-2.382968183729949
3.0,4.0,2.0,4.0,0.0,12.0,0.0,-0.735872627847652,-0.14196714593726023,-0.18206191483870254,0.7828038210827891,0.13614128193211397
2.0,4.0,1.0,2.0,0.0,65.0,0.0,-0.572416123229276,-0.7954750402737175,-0.16612510166367145,0.009769888743981617,-0.7489512330302325
2.0,4.0,2.0,8.0,2.0,18.0,0.0,-0.7629565948909965,-0.44693749662760696,-0.22463252336533868,-0.649582582956766,0.5786875394132872
3.0,4.0,3.0,10.0,1.0,56.0,0.0,-0.19133517990583523,0.32638017833720084,-0.24085909677991582,0.9419578659760731,-1.5659597083800907
4.0,4.0,3.0,10.0,2.0,22.0,0.0,0.1325836219190895,0.39173096777084654,-0.13280267411587912,-0.649582582956766,-0.3404469953553033
2.0,4.0,1.0,4.0,2.0,23.0,0.0,-1.0256302451103683,-1.1222289874419462,-0.28205334416870836,-0.649582582956766,0.85102369786324
